MSN,YYYYMM,Value,Column_Order,Description,Unit
GERCBUS,199405,0.527,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199406,0.51,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199407,0.527,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199408,0.527,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199409,0.51,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199410,0.527,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199411,0.51,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199412,0.527,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199413,6.2,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199501,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199502,0.506,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199503,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199504,0.542,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199505,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199506,0.542,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199507,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199508,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199509,0.542,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199510,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199511,0.542,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199512,0.561,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199513,6.6,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199601,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199602,0.555,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199603,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199604,0.574,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199605,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199606,0.574,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199607,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199608,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199609,0.574,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199610,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199611,0.574,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199612,0.593,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199613,7,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199701,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199702,0.575,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199703,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199704,0.616,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199705,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199706,0.616,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199707,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199708,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199709,0.616,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199710,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199711,0.616,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199712,0.637,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199713,7.5,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199801,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199802,0.591,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199803,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199804,0.633,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199805,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199806,0.633,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199807,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199808,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199809,0.633,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199810,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199811,0.633,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199812,0.654,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199813,7.7,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199901,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199902,0.652,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199903,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199904,0.699,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199905,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199906,0.699,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199907,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199908,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199909,0.699,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199910,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199911,0.699,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199912,0.722,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,199913,8.5,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200001,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200002,0.681,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200003,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200004,0.705,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200005,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200006,0.705,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200007,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200008,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200009,0.705,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200010,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200011,0.705,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200012,0.728,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200013,8.6,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200101,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200102,0.725,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200103,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200104,0.777,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200105,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200106,0.777,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200107,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200108,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200109,0.777,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200110,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200111,0.777,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200112,0.803,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200113,9.45,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200201,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200202,0.783,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200203,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200204,0.839,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200205,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200206,0.839,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200207,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200208,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200209,0.839,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200210,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200211,0.839,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200212,0.867,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200213,10.204,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200301,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200302,0.997,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200303,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200304,1.068,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200305,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200306,1.068,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200307,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200308,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200309,1.068,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200310,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200311,1.068,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200312,1.104,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200313,13,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200401,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200402,1.109,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200403,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200404,1.148,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200405,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200406,1.148,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200407,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200408,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200409,1.148,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200410,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200411,1.148,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200412,1.186,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200413,14,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200501,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200502,1.22,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200503,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200504,1.307,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200505,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200506,1.307,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200507,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200508,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200509,1.307,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200510,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200511,1.307,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200512,1.35,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200513,15.9,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200601,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200602,1.404,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200603,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200604,1.504,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200605,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200606,1.504,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200607,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200608,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200609,1.504,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200610,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200611,1.504,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200612,1.554,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200613,18.3,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200701,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200702,1.688,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200703,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200704,1.808,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200705,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200706,1.808,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200707,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200708,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200709,1.808,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200710,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200711,1.808,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200712,1.868,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200713,22,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
GERCBUS,200801,2.236,1,Geothermal Energy Consumed by the Residential Sector,Trillion Btu
